timestamp, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, light, rot_x, rot_y, rot_z, azimuth, pitch, roll, sensor_change
1538850313030, 0.4465186297893524, 0.921169102191925, 9.635464668273926, 0.028405234217643738, 0.013133603148162365, 0.4990769028663635, 2.5360000133514404, 24.36199951171875, 16.371999740600586, 428.0, 0.02659260295331478, 0.01170682068914175, 0.06384050101041794, 352.0, -3.126976928691139, 1.1454401194491808, Orientation Sensor
1538850313030, 0.4465186297893524, 0.921169102191925, 9.635464668273926, 0.014966198243200779, 0.002138028386980295, 0.5119050741195679, 2.5360000133514404, 24.36199951171875, 16.371999740600586, 428.0, 0.02659260295331478, 0.01170682068914175, 0.06384050101041794, 352.0, -3.126976928691139, 1.1454401194491808, K330 Gyroscope sensor
1538850313031, 0.4465186297893524, 0.921169102191925, 9.635464668273926, 0.014966198243200779, 0.002138028386980295, 0.5119050741195679, 2.5360000133514404, 24.36199951171875, 16.371999740600586, 428.0, 0.02659260295331478, 0.01170682068914175, 0.06384050101041794, 352.0, -3.126976928691139, 1.1454401194491808, YAS532 Magnetic Sensor
1538850313038, 0.4357447028160095, 0.9283517003059387, 9.639056205749512, 0.014966198243200779, 0.002138028386980295, 0.5119050741195679, 2.5360000133514404, 24.36199951171875, 16.371999740600586, 428.0, 0.02659260295331478, 0.01170682068914175, 0.06384050101041794, 352.0, -3.126976928691139, 1.1454401194491808, K330 3-axis Accelerometer
1538850313039, 0.4357447028160095, 0.9283517003059387, 9.639056205749512, 0.014966198243200779, 0.002138028386980295, 0.5119050741195679, 2.5360000133514404, 24.36199951171875, 16.371999740600586, 428.0, 0.026691066101193428, 0.011450912803411484, 0.06370197981595993, 352.0, -3.1362200956288704, 1.1158628390220868, Rotation Vector Sensor
1538850313040, 0.4357447028160095, 0.9283517003059387, 9.639056205749512, 0.014966198243200779, 0.002138028386980295, 0.5119050741195679, 2.5360000133514404, 24.36199951171875, 16.371999740600586, 428.0, 0.026691066101193428, 0.011450912803411484, 0.06370197981595993, 352.0, -3.1362200956288704, 1.1158628390220868, Orientation Sensor
1538850313040, 0.4357447028160095, 0.9283517003059387, 9.639056205749512, 0.0039706239476799965, -0.012217304669320583, 0.5164865851402283, 2.5360000133514404, 24.36199951171875, 16.371999740600586, 428.0, 0.026691066101193428, 0.011450912803411484, 0.06370197981595993, 352.0, -3.1362200956288704, 1.1158628390220868, K330 Gyroscope sensor
1538850313041, 0.4357447028160095, 0.9283517003059387, 9.639056205749512, 0.0039706239476799965, -0.012217304669320583, 0.5164865851402283, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026691066101193428, 0.011450912803411484, 0.06370197981595993, 352.0, -3.1362200956288704, 1.1158628390220868, YAS532 Magnetic Sensor
1538850313048, 0.38546648621559143, 0.8876502513885498, 9.626486778259277, 0.0039706239476799965, -0.012217304669320583, 0.5164865851402283, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026691066101193428, 0.011450912803411484, 0.06370197981595993, 352.0, -3.1362200956288704, 1.1158628390220868, K330 3-axis Accelerometer
1538850313049, 0.38546648621559143, 0.8876502513885498, 9.626486778259277, 0.0039706239476799965, -0.012217304669320583, 0.5164865851402283, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026720372959971428, 0.011142779141664505, 0.063851498067379, 352.0, -3.13749285869202, 1.079900292216383, Rotation Vector Sensor
1538850313050, 0.38546648621559143, 0.8876502513885498, 9.626486778259277, 0.0039706239476799965, -0.012217304669320583, 0.5164865851402283, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026720372959971428, 0.011142779141664505, 0.063851498067379, 352.0, -3.13749285869202, 1.079900292216383, Orientation Sensor
1538850313050, 0.38546648621559143, 0.8876502513885498, 9.626486778259277, 0.0039706239476799965, -0.012217304669320583, 0.5164865851402283, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026720372959971428, 0.011142779141664505, 0.063851498067379, 352.0, -3.13749285869202, 1.079900292216383, YAS532 Magnetic Sensor
1538850313051, 0.38546648621559143, 0.8876502513885498, 9.626486778259277, -0.007024950347840786, -0.016493361443281174, 0.503963828086853, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026720372959971428, 0.011142779141664505, 0.063851498067379, 352.0, -3.13749285869202, 1.079900292216383, K330 Gyroscope sensor
1538850313058, 0.27892449498176575, 0.8403648138046265, 9.68574333190918, -0.007024950347840786, -0.016493361443281174, 0.503963828086853, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026720372959971428, 0.011142779141664505, 0.063851498067379, 352.0, -3.13749285869202, 1.079900292216383, K330 3-axis Accelerometer
1538850313059, 0.27892449498176575, 0.8403648138046265, 9.68574333190918, -0.007024950347840786, -0.016493361443281174, 0.503963828086853, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026679132133722305, 0.010837218724191189, 0.06375743448734283, 352.0, -3.1304475185631517, 1.0455097561368398, Rotation Vector Sensor
1538850313060, 0.27892449498176575, 0.8403648138046265, 9.68574333190918, -0.007024950347840786, -0.016493361443281174, 0.503963828086853, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026679132133722305, 0.010837218724191189, 0.06375743448734283, 352.0, -3.1304475185631517, 1.0455097561368398, Orientation Sensor
1538850313060, 0.27892449498176575, 0.8403648138046265, 9.68574333190918, -0.015882495790719986, -0.00733038317412138, 0.494189977645874, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026679132133722305, 0.010837218724191189, 0.06375743448734283, 352.0, -3.1304475185631517, 1.0455097561368398, K330 Gyroscope sensor
1538850313061, 0.27892449498176575, 0.8403648138046265, 9.68574333190918, -0.015882495790719986, -0.00733038317412138, 0.494189977645874, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026679132133722305, 0.010837218724191189, 0.06375743448734283, 352.0, -3.1304475185631517, 1.0455097561368398, YAS532 Magnetic Sensor
1538850313068, 0.19452889263629913, 0.7553706169128418, 9.843161582946777, -0.015882495790719986, -0.00733038317412138, 0.494189977645874, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026679132133722305, 0.010837218724191189, 0.06375743448734283, 352.0, -3.1304475185631517, 1.0455097561368398, K330 3-axis Accelerometer
1538850313069, 0.19452889263629913, 0.7553706169128418, 9.843161582946777, -0.015882495790719986, -0.00733038317412138, 0.494189977645874, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026560233905911446, 0.010600972920656204, 0.06360908597707748, 352.0, -3.114973298111665, 1.0197853427318677, Rotation Vector Sensor
1538850313070, 0.19452889263629913, 0.7553706169128418, 9.843161582946777, -0.015882495790719986, -0.00733038317412138, 0.494189977645874, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026560233905911446, 0.010600972920656204, 0.06360908597707748, 352.0, -3.114973298111665, 1.0197853427318677, Orientation Sensor
1538850313070, 0.19452889263629913, 0.7553706169128418, 9.843161582946777, -0.030237829312682152, 9.162978967651725E-4, 0.4761694669723511, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026560233905911446, 0.010600972920656204, 0.06360908597707748, 352.0, -3.114973298111665, 1.0197853427318677, K330 Gyroscope sensor
1538850313071, 0.19452889263629913, 0.7553706169128418, 9.843161582946777, -0.030237829312682152, 9.162978967651725E-4, 0.4761694669723511, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026560233905911446, 0.010600972920656204, 0.06360908597707748, 352.0, -3.114973298111665, 1.0197853427318677, YAS532 Magnetic Sensor
1538850313078, 0.16101007163524628, 0.6967126727104187, 10.04068374633789, -0.030237829312682152, 9.162978967651725E-4, 0.4761694669723511, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026560233905911446, 0.010600972920656204, 0.06360908597707748, 352.0, -3.114973298111665, 1.0197853427318677, K330 3-axis Accelerometer
1538850313079, 0.16101007163524628, 0.6967126727104187, 10.04068374633789, -0.030237829312682152, 9.162978967651725E-4, 0.4761694669723511, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026345429942011833, 0.010413127951323986, 0.06342895328998566, 352.0, -3.08885380095189, 1.000388352540972, Rotation Vector Sensor
1538850313080, 0.16101007163524628, 0.6967126727104187, 10.04068374633789, -0.030237829312682152, 9.162978967651725E-4, 0.4761694669723511, 2.5360000133514404, 24.025999069213867, 16.371999740600586, 428.0, 0.026345429942011833, 0.010413127951323986, 0.06342895328998566, 352.0, -3.08885380095189, 1.000388352540972, Orientation Sensor
