timestamp, acc_x, acc_y, acc_z, sensor_change
1538716687729, -0.2172738015651703, 0.5345055460929871, 9.34157657623291, K330 3-axis Accelerometer
1538716687768, -0.19871874153614044, 0.48722004890441895, 9.519346237182617, K330 3-axis Accelerometer
1538716687768, -0.08259996026754379, 0.5069721937179565, 9.850942611694336, K330 3-axis Accelerometer
1538716687769, 0.05267243832349777, 0.5380968451499939, 10.17296314239502, K330 3-axis Accelerometer
1538716687769, 0.11851298063993454, 0.569819986820221, 9.977835655212402, K330 3-axis Accelerometer
1538716687784, 0.11432313174009323, 0.6643909811973572, 9.664793968200684, K330 3-axis Accelerometer
1538716687789, 0.18734627962112427, 0.7625532150268555, 9.567828178405762, K330 3-axis Accelerometer
1538716687797, 0.25079262256622314, 0.8194155097007751, 9.550470352172852, K330 3-axis Accelerometer
1538716687810, 0.3100491166114807, 0.8529343605041504, 9.55585765838623, K330 3-axis Accelerometer
1538716687817, 0.3411737382411957, 0.7936778664588928, 9.501988410949707, K330 3-axis Accelerometer
1538716687828, 0.3932476341724396, 0.8367735147476196, 9.424176216125488, K330 3-axis Accelerometer
1538716687838, 0.48482584953308105, 0.9247604012489319, 9.503783226013184, K330 3-axis Accelerometer
1538716687849, 0.6386532783508301, 0.9409212470054626, 9.652822494506836, K330 3-axis Accelerometer
1538716687864, 0.7170634269714355, 0.8708908557891846, 9.79527759552002, K330 3-axis Accelerometer
1538716687868, 0.7763199210166931, 0.8535329103469849, 10.213664054870605, K330 3-axis Accelerometer
1538716687882, 0.8313865661621094, 0.839766263961792, 10.381258964538574, K330 3-axis Accelerometer
1538716687889, 0.7655459642410278, 0.702099621295929, 10.523713111877441, K330 3-axis Accelerometer
1538716687905, 0.7823054194450378, 0.6709750294685364, 10.65479564666748, K330 3-axis Accelerometer
1538716687919, 0.6374561786651611, 0.6350619792938232, 10.58416748046875, K330 3-axis Accelerometer
1538716687920, 0.5027823448181152, 0.5943605899810791, 10.392630577087402, K330 3-axis Accelerometer
1538716687938, 0.4058171808719635, 0.5823895931243896, 10.248380661010742, K330 3-axis Accelerometer
1538716687939, 0.3968389332294464, 0.6027402877807617, 10.145429611206055, K330 3-axis Accelerometer
1538716687951, 0.4082113802433014, 0.6602011322975159, 10.13166332244873, K330 3-axis Accelerometer
1538716687963, 0.4944026470184326, 0.6967126727104187, 10.17416000366211, K330 3-axis Accelerometer
1538716687972, 0.5267243981361389, 0.7451952695846558, 10.172364234924316, K330 3-axis Accelerometer
1538716687977, 0.3932476341724396, 0.6799532771110535, 10.243592262268066, K330 3-axis Accelerometer
1538716687988, 0.17477671802043915, 0.5129576921463013, 10.327388763427734, K330 3-axis Accelerometer
1538716687999, 0.10175357013940811, 0.46567222476005554, 10.25735855102539, K330 3-axis Accelerometer
1538716688011, 0.20530278980731964, 0.5512649416923523, 10.150816917419434, K330 3-axis Accelerometer
1538716688020, 0.3250128924846649, 0.7691373229026794, 9.961075782775879, K330 3-axis Accelerometer
1538716688030, 0.35913026332855225, 0.8403648138046265, 9.704896926879883, K330 3-axis Accelerometer
1538716688038, 0.32860419154167175, 0.7703344225883484, 9.625288963317871, K330 3-axis Accelerometer
1538716688048, 0.2908954918384552, 0.7398083209991455, 9.722254753112793, K330 3-axis Accelerometer
1538716688058, 0.23942017555236816, 0.7206547260284424, 9.821614265441895, K330 3-axis Accelerometer
1538716688089, 0.22864626348018646, 0.6913257241249084, 9.862914085388184, K330 3-axis Accelerometer
1538716688089, 0.2651578485965729, 0.6991068720817566, 9.9185791015625, K330 3-axis Accelerometer
1538716688101, 0.37169981002807617, 0.7296329736709595, 9.922768592834473, K330 3-axis Accelerometer
1538716688101, 0.4854243993759155, 0.7906851172447205, 9.93593692779541, K330 3-axis Accelerometer
1538716688108, 0.5291185975074768, 0.8427590131759644, 9.892242431640625, K330 3-axis Accelerometer
1538716688118, 0.4800374507904053, 0.8313865661621094, 9.93593692779541, K330 3-axis Accelerometer
1538716688128, 0.3974374830722809, 0.761954665184021, 10.006566047668457, K330 3-axis Accelerometer
1538716688138, 0.30286651849746704, 0.6841431260108948, 10.153210639953613, K330 3-axis Accelerometer
1538716688150, 0.27054479718208313, 0.6428431272506714, 10.260351181030273, K330 3-axis Accelerometer
1538716688162, 0.28371289372444153, 0.6488286852836609, 10.265738487243652, K330 3-axis Accelerometer
1538716688168, 0.2885012924671173, 0.7122750282287598, 10.131064414978027, K330 3-axis Accelerometer
1538716688178, 0.27054479718208313, 0.7475894689559937, 9.960477828979492, K330 3-axis Accelerometer
1538716688189, 0.2825157940387726, 0.7781155705451965, 9.877279281616211, K330 3-axis Accelerometer
1538716688199, 0.20231004059314728, 0.7781155705451965, 9.736021041870117, K330 3-axis Accelerometer
1538716688214, 0.10534487664699554, 0.7248445749282837, 9.809642791748047, K330 3-axis Accelerometer
1538716688218, 0.0293289702385664, 0.6536170840263367, 9.927556991577148, K330 3-axis Accelerometer
1538716688232, 0.03292027488350868, 0.6428431272506714, 9.938929557800293, K330 3-axis Accelerometer
1538716688246, 0.09457096457481384, 0.6913257241249084, 9.941922187805176, K330 3-axis Accelerometer
1538716688248, 0.11133038252592087, 0.7332242727279663, 9.932944297790527, K330 3-axis Accelerometer
1538716688263, 0.1149216815829277, 0.7266402244567871, 9.959280967712402, K330 3-axis Accelerometer
1538716688269, 0.15921440720558167, 0.7571662664413452, 9.983222961425781, K330 3-axis Accelerometer
1538716688281, 0.19871874153614044, 0.8182184100151062, 9.971251487731934, K330 3-axis Accelerometer
