timestamp, acc_x, acc_y, acc_z, sensor_change
timestamp, acc_x, acc_y, acc_z, sensor_change
1538717001543, 0.2801215946674347, -4.278438568115234, 9.520543098449707, K330 3-axis Accelerometer
1538717001543, 0.36092591285705566, -4.489128112792969, 9.73781681060791, K330 3-axis Accelerometer
1538717001550, 0.3794809579849243, -4.3843817710876465, 9.50617790222168, K330 3-axis Accelerometer
1538717001559, 0.1693897694349289, -4.540005207061768, 9.512163162231445, K330 3-axis Accelerometer
1538717001570, 0.09576806426048279, -4.486135482788086, 9.503783226013184, K330 3-axis Accelerometer
1538717001578, 0.11911153793334961, -4.396352767944336, 9.622895240783691, K330 3-axis Accelerometer
1538717001588, 0.16759411990642548, -4.352658748626709, 9.718064308166504, K330 3-axis Accelerometer
1538717001601, 0.24121582508087158, -4.3640313148498535, 9.70310115814209, K330 3-axis Accelerometer
1538717001609, 0.3531447649002075, -4.338293552398682, 9.725247383117676, K330 3-axis Accelerometer
1538717001621, 0.41718965768814087, -4.253897666931152, 9.800664901733398, K330 3-axis Accelerometer
1538717001631, 0.33279404044151306, -4.240729808807373, 9.804854393005371, K330 3-axis Accelerometer
1538717001643, 0.09935937076807022, -4.264073371887207, 9.831789016723633, K330 3-axis Accelerometer
1538717001654, -0.13527239859104156, -4.307767391204834, 9.820416450500488, K330 3-axis Accelerometer
1538717001662, -0.09816227108240128, -4.304176330566406, 10.02811336517334, K330 3-axis Accelerometer
1538717001670, 0.02454056777060032, -4.304176330566406, 10.005369186401367, K330 3-axis Accelerometer
1538717001685, 0.04908113554120064, -4.366425514221191, 9.8970308303833, K330 3-axis Accelerometer
1538717001693, 0.26156654953956604, -4.393958568572998, 10.342951774597168, K330 3-axis Accelerometer
1538717001704, 0.5045779943466187, -4.465784549713135, 10.508749961853027, K330 3-axis Accelerometer
1538717001712, 0.7098808288574219, -4.294000625610352, 9.7605619430542, K330 3-axis Accelerometer
1538717001727, 0.7428010702133179, -4.013879299163818, 9.004592895507813, K330 3-axis Accelerometer
1538717001730, 0.768538773059845, -3.7397429943084717, 8.646659851074219, K330 3-axis Accelerometer
1538717001741, 0.8535329103469849, -3.5703532695770264, 8.6089506149292, K330 3-axis Accelerometer
1538717001759, 0.8541314601898193, -3.602674961090088, 8.756793022155762, K330 3-axis Accelerometer
1538717001759, 0.7846996188163757, -3.713406801223755, 9.048885345458984, K330 3-axis Accelerometer
1538717001769, 0.7098808288574219, -3.776853084564209, 9.295488357543945, K330 3-axis Accelerometer
1538717001779, 0.5895721912384033, -3.821744441986084, 9.583989143371582, K330 3-axis Accelerometer
1538717001789, 0.545877993106842, -3.777451753616333, 9.786897659301758, K330 3-axis Accelerometer
1538717001801, 0.6584054827690125, -3.6619315147399902, 9.744999885559082, K330 3-axis Accelerometer
1538717001809, 0.8535329103469849, -3.532644510269165, 9.743204116821289, K330 3-axis Accelerometer
1538717001819, 1.0031704902648926, -3.3512837886810303, 9.744400978088379, K330 3-axis Accelerometer
1538717001834, 1.0570400953292847, -3.247734546661377, 9.446921348571777, K330 3-axis Accelerometer
1538717001842, 1.0965443849563599, -3.1974563598632813, 9.2033109664917, K330 3-axis Accelerometer
1538717001851, 1.161187767982483, -3.0196869373321533, 9.021950721740723, K330 3-axis Accelerometer
1538717001862, 1.1420341730117798, -2.8586769104003906, 8.956110000610352, K330 3-axis Accelerometer
1538717001869, 1.0618284940719604, -2.758718967437744, 9.023746490478516, K330 3-axis Accelerometer
1538717001879, 1.0187327861785889, -2.6856956481933594, 9.235034942626953, K330 3-axis Accelerometer
1538717001892, 1.0462661981582642, -2.697068214416504, 9.440337181091309, K330 3-axis Accelerometer
1538717001901, 1.2473790645599365, -2.7042508125305176, 9.48882007598877, K330 3-axis Accelerometer
1538717001910, 1.3868412971496582, -2.694674015045166, 9.511565208435059, K330 3-axis Accelerometer
1538717001920, 1.4053963422775269, -2.674323320388794, 9.441534042358398, K330 3-axis Accelerometer
1538717001930, 1.4095861911773682, -2.6420016288757324, 9.289502143859863, K330 3-axis Accelerometer
1538717001940, 1.4305355548858643, -2.5719711780548096, 9.16081428527832, K330 3-axis Accelerometer
1538717001953, 1.4215573072433472, -2.5773582458496094, 9.097368240356445, K330 3-axis Accelerometer
1538717001959, 1.2958617210388184, -2.588730573654175, 9.03631591796875, K330 3-axis Accelerometer
