timestamp, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, mag_x, mag_y, mag_z, light, rot_x, rot_y, rot_z, azimuth, pitch, roll, magnetic_azimuth, magnetic_pitch, magnetic_roll, sensor_change, wifi_rssi
96156897974350, 0.2537853717803955, 1.158793568611145, 9.617507934570312, 0.015978965908288956, -0.012783173471689224, -0.007456851191818714, 33.60000228881836, -31.5, -3.1000001430511475, 292.0, 0.043466001749038696, -0.05323300138115883, -0.621379017829895, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -58
96156918190266, 0.24181437492370605, 1.1851298809051514, 9.615114212036133, 0.015978965908288956, -0.012783173471689224, -0.007456851191818714, 33.60000228881836, -31.5, -3.1000001430511475, 292.0, 0.043466001749038696, -0.05323300138115883, -0.621379017829895, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -58
96156918190266, 0.24181437492370605, 1.1851298809051514, 9.615114212036133, 0.015978965908288956, -0.012783173471689224, -0.007456851191818714, 33.29999923706055, -31.399999618530273, -3.4000000953674316, 292.0, 0.043466001749038696, -0.05323300138115883, -0.621379017829895, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -58
96156918190266, 0.24181437492370605, 1.1851298809051514, 9.615114212036133, -0.011717909015715122, 0.004261057823896408, -0.004261057823896408, 33.29999923706055, -31.399999618530273, -3.4000000953674316, 292.0, 0.043466001749038696, -0.05323300138115883, -0.621379017829895, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -58
96156918190266, 0.24181437492370605, 1.1851298809051514, 9.615114212036133, -0.011717909015715122, 0.004261057823896408, -0.004261057823896408, 33.29999923706055, -31.399999618530273, -3.4000000953674316, 292.0, 0.04343299940228462, -0.05328499898314476, -0.621408998966217, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -58
96156938113558, 0.17956513166427612, 1.1803414821624756, 9.673771858215332, -0.011717909015715122, 0.004261057823896408, -0.004261057823896408, 33.29999923706055, -31.399999618530273, -3.4000000953674316, 292.0, 0.04343299940228462, -0.05328499898314476, -0.621408998966217, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Acceleration Sensor, -58
96156938113558, 0.17956513166427612, 1.1803414821624756, 9.673771858215332, -0.011717909015715122, 0.004261057823896408, -0.004261057823896408, 34.29999923706055, -32.0, -1.600000023841858, 292.0, 0.04343299940228462, -0.05328499898314476, -0.621408998966217, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, YAS537 Magnetic Sensor, -58
96156938113558, 0.17956513166427612, 1.1803414821624756, 9.673771858215332, -0.002130528911948204, -0.012783173471689224, 0.0, 34.29999923706055, -32.0, -1.600000023841858, 292.0, 0.04343299940228462, -0.05328499898314476, -0.621408998966217, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPU6500 Gyroscope Sensor, -58
96156938113558, 0.17956513166427612, 1.1803414821624756, 9.673771858215332, -0.002130528911948204, -0.012783173471689224, 0.0, 34.29999923706055, -32.0, -1.600000023841858, 292.0, 0.04334599897265434, -0.0531810000538826, -0.621429979801178, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, MPL Game Rotation Vector, -58
96156938463558, 0.17956513166427612, 1.1803414821624756, 9.673771858215332, -0.002130528911948204, -0.012783173471689224, 0.0, 34.29999923706055, -32.0, -1.600000023841858, 291.0, 0.04334599897265434, -0.0531810000538826, -0.621429979801178, 256.0, 172.0, 178.0, 0.0, 0.0, 0.0, TMD49XX RGB Sensor, -58
