timestamp, acc_x, acc_y, acc_z, sensor_change
1538716930001, 0.2711433470249176, 0.849941611289978, 10.066421508789063, K330 3-axis Accelerometer
1538716930013, 0.2663549482822418, 0.8259995579719543, 9.861717224121094, K330 3-axis Accelerometer
1538716930020, 0.29568392038345337, 0.851138710975647, 9.725247383117676, K330 3-axis Accelerometer
1538716930030, 0.2974795699119568, 0.8439561128616333, 9.670180320739746, K330 3-axis Accelerometer
1538716930039, 0.32441434264183044, 0.8391677141189575, 9.586383819580078, K330 3-axis Accelerometer
1538716930050, 0.345363587141037, 0.8331822156906128, 9.610325813293457, K330 3-axis Accelerometer
1538716930060, 0.3130418658256531, 0.800261914730072, 9.654618263244629, K330 3-axis Accelerometer
1538716930070, 0.28371289372444153, 0.8242039084434509, 9.660005569458008, K330 3-axis Accelerometer
1538716930080, 0.3232172429561615, 0.8457517623901367, 9.531316757202148, K330 3-axis Accelerometer
1538716930090, 0.345363587141037, 0.8900445103645325, 9.537900924682617, K330 3-axis Accelerometer
1538716930100, 0.2825157940387726, 0.8589198589324951, 9.64923095703125, K330 3-axis Accelerometer
1538716930111, 0.21547815203666687, 0.8092401623725891, 9.852738380432129, K330 3-axis Accelerometer
1538716930122, 0.19931729137897491, 0.7733271718025208, 10.0765962600708, K330 3-axis Accelerometer
1538716930131, 0.2950853705406189, 0.821809709072113, 10.185532569885254, K330 3-axis Accelerometer
1538716930145, 0.353743314743042, 0.8415619134902954, 10.302848815917969, K330 3-axis Accelerometer
1538716930153, 0.3770867586135864, 0.8415619134902954, 10.445303916931152, K330 3-axis Accelerometer
1538716930162, 0.3968389332294464, 0.8768763542175293, 10.499771118164063, K330 3-axis Accelerometer
1538716930173, 0.4596867263317108, 0.9510966539382935, 10.374075889587402, K330 3-axis Accelerometer
1538716930183, 0.4668693244457245, 0.9816226959228516, 10.178350448608398, K330 3-axis Accelerometer
1538716930194, 0.46088382601737976, 1.0229226350784302, 10.037092208862305, K330 3-axis Accelerometer
1538716930203, 0.40880993008613586, 0.9876081943511963, 9.923966407775879, K330 3-axis Accelerometer
1538716930211, 0.31543606519699097, 0.9283517003059387, 9.861717224121094, K330 3-axis Accelerometer
1538716930227, 0.2861070930957794, 0.8924387097358704, 9.9185791015625, K330 3-axis Accelerometer
1538716930233, 0.2998737692832947, 0.871489405632019, 9.992799758911133, K330 3-axis Accelerometer
1538716930244, 0.3363853394985199, 0.8655039072036743, 10.062829971313477, K330 3-axis Accelerometer
1538716930253, 0.3429693877696991, 0.8595184087753296, 10.023324966430664, K330 3-axis Accelerometer
1538716930261, 0.3878606855869293, 0.8672995567321777, 9.955090522766113, K330 3-axis Accelerometer
1538716930272, 0.39145198464393616, 0.8948329091072083, 9.849745750427246, K330 3-axis Accelerometer
1538716930282, 0.363918662071228, 0.8708908557891846, 9.738415718078613, K330 3-axis Accelerometer
1538716930297, 0.363918662071228, 0.821809709072113, 9.763554573059082, K330 3-axis Accelerometer
1538716930313, 0.3214215636253357, 0.788889467716217, 9.871294021606445, K330 3-axis Accelerometer
1538716930313, 0.34656068682670593, 0.8086416125297546, 9.937732696533203, K330 3-axis Accelerometer
1538716930322, 0.3758896589279175, 0.8619126081466675, 9.989208221435547, K330 3-axis Accelerometer
1538716930332, 0.4602852761745453, 0.9481038451194763, 9.948506355285645, K330 3-axis Accelerometer
1538716930350, 0.47824180126190186, 1.0043675899505615, 9.82759952545166, K330 3-axis Accelerometer
1538716930351, 0.4602852761745453, 1.0133458375930786, 9.724050521850586, K330 3-axis Accelerometer
1538716930367, 0.36750996112823486, 0.9798270463943481, 9.715071678161621, K330 3-axis Accelerometer
1538716930382, 0.2867056429386139, 0.9265560507774353, 9.727043151855469, K330 3-axis Accelerometer
1538716930382, 0.24779987335205078, 0.9103952050209045, 9.774927139282227, K330 3-axis Accelerometer
1538716930401, 0.23283611238002777, 0.912190854549408, 9.79647445678711, K330 3-axis Accelerometer
1538716930401, 0.25258827209472656, 0.9259575009346008, 9.77133560180664, K330 3-axis Accelerometer
1538716930416, 0.2537853717803955, 0.9475052952766418, 9.838972091674805, K330 3-axis Accelerometer
1538716930432, 0.24001872539520264, 0.9367313981056213, 9.916184425354004, K330 3-axis Accelerometer
1538716930432, 0.2663549482822418, 0.9283517003059387, 9.967659950256348, K330 3-axis Accelerometer
1538716930450, 0.28311434388160706, 0.9169792532920837, 10.014347076416016, K330 3-axis Accelerometer
1538716930451, 0.31184476613998413, 0.9062053561210632, 10.110713958740234, K330 3-axis Accelerometer
1538716930468, 0.2735375463962555, 0.8667010068893433, 10.183736801147461, K330 3-axis Accelerometer
1538716930472, 0.17537526786327362, 0.7924807667732239, 10.107122421264648, K330 3-axis Accelerometer
1538716930483, 0.07182604819536209, 0.7547720670700073, 10.00955867767334, K330 3-axis Accelerometer
1538716930501, 0.07182604819536209, 0.7110779285430908, 9.971850395202637, K330 3-axis Accelerometer
1538716930501, 0.05985504388809204, 0.7338228225708008, 9.962273597717285, K330 3-axis Accelerometer
1538716930517, 0.17717093229293823, 0.788889467716217, 10.01075553894043, K330 3-axis Accelerometer
1538716930522, 0.3100491166114807, 0.8637082576751709, 9.97484302520752, K330 3-axis Accelerometer
1538716930542, 0.43095630407333374, 0.9421183466911316, 9.839570045471191, K330 3-axis Accelerometer
1538716930542, 0.4537012279033661, 0.9828197956085205, 9.773730278015137, K330 3-axis Accelerometer
1538716930552, 0.436343252658844, 0.9768342971801758, 9.75517463684082, K330 3-axis Accelerometer
